Survey ID,Product Name,Print Customer Region,LTR,Source Type,Survey language,Review Source,Star Rating,Product Family,Supplies Family,Printer Family,Model Name,Combined Text,Ink Supply Type,token_count,Response Date,Month of Response Date,predicted_level1,TextBlob_Sentiment,TextBlob_NaiveBayes_Sentiment,NLTK_Vader_Sentiment,Sentiment_Label_TB,Sentiment_Label_TB_NB,Sentiment_Label_VADER,True_Label,Predicted_Label_NB
384236339,HP Smart Tank 7602 All-in-One,US,9,HPS Surveys,English,,,Supplies - Ink,Sayan,Sayan,HP Smart Tank 7602 All-in-One,very easy to set up and intuitive.  Looking forward to saving money on ink and not having to sign up for subscription.,CISS,22,26-04-24 9:41,01-04-24 0:00,Instant Ink related,0.563333333,neg,0.4927,Positive,Negative,Positive,Positive,Positive
378138585,HP ENVY 6032 All-In-One Printer,GB,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari,HP ENVY 6032 All-In-One Printer,"The instant ink/printer stopped working, I have been speaking with HP customer services for months and have been given no solution for this so I have had no other option but to cancel my instant ink as we have wasted so much money still making the monthly payments despite it not working.

We have now been left with an unusable printer!!!!",IPH,61,11-04-24 0:27,01-04-24 0:00,"Instant Ink related, Logistic Handling, Customer experience & expectation",0.010416667,pos,-0.8741,Positive,Positive,Negative,Negative,Negative
377004519,ENVY 6000 All-in-One Printer series,CA,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6055e All-in-One Printer,The instant ink feature is a complete joke. Not sure why I need a membership and for my printer to be connected to wifi at all times. What ever happened to having a simple printer. Everything with the printer is complicated and not easy to figure out. Wouldn’t recommend this product to anyone.,IPH,53,09-04-24 6:26,01-04-24 0:00,Others,-0.144444444,pos,0.0854,Negative,Positive,Positive,Negative,Positive
383973661,HP DeskJet 3772 All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3772 All-in-One Printer,"It was a little difficult to set up to the wifi and the printer constantly kept printing out instructions printing over and over the same instructions then used up a good amount of ink I had to shut it off to get it to stop. Then I received a promo code for free ink,  when I tried to use it the system didn’t recognize it and I never got a chance to use it",IPH,74,25-04-24 7:59,01-04-24 0:00,Instant Ink related,0.06875,neg,0.2624,Positive,Negative,Positive,Negative,Negative
383625813,HP DeskJet 2710e All-in-One Printer,NO,3,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2710e All-in-One Printer,"My main complain is that the ink simply dries up too quickly. I don’t need my printer continuously, and a month can go between printings. And I find again and again that there is not enough ink, even though I only have printed approx 20 sheets with the current carriage. I don’t find the controls user friendly, and often the printer takes a very long time reacting. All in all, I am rather disappointed",IPH,74,25-04-24 12:05,01-04-24 0:00,"Printer Hardware/Printing issues, Customer experience & expectation",0.006666667,pos,-0.34,Positive,Positive,Negative,Negative,Negative
380672047,ENVY Inspire 7900e All-in-One Printer series,US,0,HPS Surveys,English,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7955e All-in-One Printer,Don't want to be forced into any ink program. Hard to get phone/ laptop to communicate. Printed only half the page before it starts the next page,IPH,27,19-04-24 5:06,01-04-24 0:00,Others,-0.151666667,neg,-0.5606,Negative,Negative,Negative,Negative,Negative
378872795,HP 910XL High Yield Black Original Ink Cartridge,US,10,Web Reviews,English,Amazon US,5,Supplies - Ink,Cedella,,HP 910XL High Yield Black Original Ink Cartridge,I need HP products in my printer. This a better price than I can buy locally,IIC,16,01-04-24 1:00,01-04-24 0:00,Cost,0.25,neg,0.4404,Positive,Negative,Positive,Positive,Positive
380740861,ENVY 6000 All-in-One Printer series,IT,8,HPS Surveys,Italian,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6030e All-in-One Printer,"At the moment it seems like a fairly good product, the color printing could be better, the colors are not exactly like in the original image, for example I printed an image of a sea with the sky and flowers, the sky was a light blue too dark and bright than it should have been, the fuchsia of the flowers was shooting, I sent front and back printing several times but it doesn't execute the command and prints on one side only.... I'll have to investigate if it's a communication problem between me and the printer...",IPH,96,21-04-24 14:54,01-04-24 0:00,"Print quality, Cartridge Problem",0.218181818,pos,0.5346,Positive,Positive,Positive,Positive,Positive
378597950,HP DeskJet 2755e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,"Great Printer , I don’t use it much so I hope the ink doesn’t dry up",IPH,16,09-04-24 4:32,01-04-24 0:00,"Customer experience & expectation, General satisfied",0.311111111,pos,0.8334,Positive,Positive,Positive,Positive,Positive
384332632,HP DeskJet 2734e All-in-One Printer,US,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2734e All-in-One Printer,"It’s an ok printer for the price, but I don’t understand the ink system at all. Would not recommend.",IPH,19,26-04-24 4:33,01-04-24 0:00,Instant Ink related,0.5,pos,-0.2651,Positive,Positive,Negative,Neutral,Positive
374116529,DeskJet 4100 All-in-One Printer series,US,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,"I didn't want an h p printer in the first place. I am so disgusted by the performance of past units. I wanted to buy an epson printer that uses refillable ink. I hate having to install your stupid software on my computer just to make it work. I hate the constant sales pitches,Trying to make me buy more ink, Or sign up for your ink subscription. It's all scam, And i'm sure the printer will stop working long before I expect it to. I hate h p printers, But I literally had no choice In that instance",IPH,98,08-04-24 9:20,01-04-24 0:00,Instant Ink related,-0.295454545,pos,-0.9342,Negative,Positive,Negative,Negative,Negative
376555069,HP DeskJet 3750 All-in-One Printer,DE,6,HPS Surveys,German,,,Supplies - Ink,Dolmen Refresh,Lhasa,HP DeskJet 3750 All-in-One Printer,The scanner feeder is not well designed. It often happens that paper goes through slightly crooked and the scan then has black edges. Annoying.,IPH,24,02-04-24 1:34,01-04-24 0:00,Others,-0.322222222,neg,-0.5445,Negative,Negative,Negative,Neutral,Neutral
385474032,HP ENVY 6022e All-in-One Printer,GB,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6022e All-in-One Printer,"Pleased with customer service input when I had printer problems 
The ink plan is excellent",IPH,15,30-04-24 8:38,01-04-24 0:00,Customer experience & expectation,0.75,pos,0.5994,Positive,Positive,Positive,Positive,Positive
383591279,HP OfficeJet 3831 All-in-One Printer,GB,5,HPS Surveys,English,,,Supplies - Ink,Dolmen Refresh,Shaolin,HP OfficeJet 3831 All-in-One Printer,Disappointed with the end of the service. I paid way over the amount for the cartridge I had in my printer and instead of saying use up the cartridge you stopped me using it. I have paid into the memebership for years.,IPH,42,24-04-24 9:46,01-04-24 0:00,Others,-0.75,pos,-0.6124,Negative,Positive,Negative,Neutral,Negative
385191421,HP Smart Tank 5101 All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Pluto Plus,Lebi,HP Smart Tank 5101 All-in-One,I hope to save on ink prices. I had problems setting up the WiFi.,CISS,14,28-04-24 9:39,01-04-24 0:00,Others,0,pos,0.5267,Neutral,Positive,Positive,Positive,Positive
382084401,HP Smart Tank 530 Wireless All-in-One,NI,9,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Poseidon,Poseidon,HP Smart Tank 530 Wireless All-in-One,"I like HP, I have all my equipment from the same brand. But the printer has given me problems when printing, I get a message that the cartridge is installed incorrectly. They installed the cartridge at the place of sale so as not to have problems, but I still have had them.",CISS,52,19-04-24 10:32,01-04-24 0:00,"Cartridge Problem, Brand Loyalty",0,pos,-0.7469,Neutral,Positive,Negative,Positive,Positive
379441693,HP Smart Tank 515 Wireless All-in-One,DE,5,HPS Surveys,English,,,Supplies - Ink,Poseidon,Poseidon,HP Smart Tank 515 Printer,"The printer is good, but in all the literature coming with the machine l could find no info how to install the cartridges and fill the ink tanks. I had to search YouTube for instructions",CISS,35,11-04-24 11:51,01-04-24 0:00,Customer experience & expectation,0.7,pos,-0.2144,Positive,Positive,Negative,Neutral,Neutral
385180442,HP 64XL High Yield Tri-color Original Ink Cartridge,US,10,Web Reviews,English,Staples,5,Supplies - Ink,Centaur,,HP 64XL High Yield Tri-color Original Ink Cartridge,Good ink,IPH,2,15-04-24 8:00,01-04-24 0:00,"Instant Ink related, General satisfied",0.7,pos,0.4404,Positive,Positive,Positive,Positive,Positive
385755459,HP DeskJet 2721e All-in-One Printer,GB,0,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2721e All-in-One Printer,Website seems to make cancelling instant ink subscription impossible. Always saying there is a problem please try later.,IPH,18,30-04-24 2:28,01-04-24 0:00,Others,-0.222222222,neg,-0.296,Negative,Negative,Negative,Negative,Negative
380127529,HP DeskJet 4152e All-in-One Printer,CA,1,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4152e All-in-One Printer,"You took 2weeks to send the ink so I cancelled it then you charged me a month anyway, the printer uses too much ink and has poor quality, is slow and hard to adjust the quality AND I can’t change the quality of print from the printer. This printer is a piece of crap.",IPH,54,12-04-24 5:37,01-04-24 0:00,Print quality,-0.318333333,pos,-0.8596,Negative,Positive,Negative,Negative,Negative
378455363,HP 67XL High Yield Black Original Ink Cartridge,US,2,Web Reviews,English,Walmart,1,Supplies - Ink,Obelisk,,HP 67XL High Yield Black Original Ink Cartridge,this cartridge was empty when i put it in my printer and because it was open the store wouldn't take it back,IPH,22,03-04-24 1:00,01-04-24 0:00,Customer experience & expectation,-0.033333333,neg,-0.2023,Negative,Negative,Negative,Negative,Negative
377187284,HP DeskJet Ink Advantage 2776 All-in-One Printer,IN,4,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola,HP DeskJet Ink Advantage 2776 All-in-One Printer,Black print time black  copy not done,IPH,7,04-04-24 9:06,01-04-24 0:00,"Print quality, Cartridge Problem",-0.166666667,pos,0,Negative,Positive,Neutral,Neutral,Positive
386042020,HP 303 2-pack Black/Tri-color Original Ink Cartridges,DE,10,Web Reviews,German,Amazon DE,5,Supplies - Ink,Centaur,,HP 303 2-pack Black/Tri-color Original Ink Cartridges,Funktioniert bei meinem Drucker einwandfrei.,IPH,5,10-04-24 1:00,01-04-24 0:00,Others,0,pos,0,Neutral,Positive,Neutral,Positive,Positive
383110265,DeskJet 2800e All-in-One Printer series,ES,9,HPS Surveys,Spanish (Mexico),,,Supplies - Ink,Obelisk,Tassel Yeti,HP DeskJet 2822e All-in-One Printer,Easy to handle and good price (also ink cartridges),IPH,9,22-04-24 13:15,01-04-24 0:00,"Cost, Instant Ink related, General satisfied",0.566666667,pos,0.7003,Positive,Positive,Positive,Positive,Positive
385227655,HP ENVY 6065e All-in-One Printer,US,10,HPS Surveys,English,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6065e All-in-One Printer,"Easy to use, love that it's wireless, love that I don't have to run out and buy ink every 45-60 days. I have had this one for a year, I have printed over 200 pages and still have ink. I know that isn't a lot compared to what some may use. In the past those same 200 pages I would have had to buy ink by now or before.",IPH,69,29-04-24 6:49,01-04-24 0:00,Customer experience & expectation,0.236666667,pos,0.9062,Positive,Positive,Positive,Positive,Positive
375929417,ENVY Inspire 7200e All-in-One Printer series,DE,2,HPS Surveys,German,,,Supplies - Ink,Centaur,Novelli Yeti,HP ENVY Inspire 7220e All-in-One Printer,"The printer does not print cyan, the problem is also known to HP support (as it is described in detail on the pages there) but it has not yet been possible to resolve it. Very annoying because the old printer had the same defect towards the end and the cartridges with Instant Ink are definitely original HP",IPH,57,02-04-24 13:24,01-04-24 0:00,Others,-0.0875,pos,0.4235,Negative,Positive,Positive,Negative,Negative
381758160,HP 64XL High Yield Tri-color Original Ink Cartridge,US,8,Web Reviews,English,Amazon US,4,Supplies - Ink,Centaur,,HP 64XL High Yield Tri-color Original Ink Cartridge,"Product is expensive and will be the main reason when I do purchase a new printer I will be looking at other brands and take note of their Ink cost. For now nothing beats the original HP. The old adage ""you get what you pay for"". My 7858 printer would not accept a knock-off tint, so my choice is limited. This is real HP INK and produces the best photo copies for documents and photos.",IPH,75,07-04-24 1:00,01-04-24 0:00,Cost,0.142400192,pos,-0.0634,Positive,Positive,Negative,Positive,Positive
383970130,HP DeskJet 2755e All-in-One Printer,US,7,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 2755e All-in-One Printer,HP changed my pricing for the ink & paper. I paid less and then I got a email saying I was paid up for a year. Now I’m paying over $7 for ink and paper. I also have a problem with trying to get connected when I moved to a new address. Took HP over an hour to help me get set up with my home internet which is Verizon.,IPH,70,25-04-24 6:08,01-04-24 0:00,"Logistic Handling, Instant Ink related, Customer experience & expectation, Printer Hardware/Printing issues, Others",-0.015151515,pos,0,Negative,Positive,Neutral,Positive,Positive
377213205,HP DeskJet 4155e All-in-One Printer,US,2,HPS Surveys,English,,,Supplies - Ink,Obelisk,Taccola Yeti,HP DeskJet 4155e All-in-One Printer,Ink runs out quickly and the ink heads get gummed up,IPH,11,04-04-24 4:08,01-04-24 0:00,Customer experience & expectation,0.333333333,pos,0,Positive,Positive,Neutral,Negative,Positive
375626062,DeskJet 2800e All-in-One Printer series,AU,5,HPS Surveys,English,,,Supplies - Ink,Obelisk,Tassel Yeti,HP DeskJet 2820e All-in-One Printer,"Previously had a HP printer/ scanner/ (4520), which was awesome! connected with ease was accessible from anywhere in the house.
This latest printer seems to be of much lesser quality- it took many attempts to connect to wireless; it would only print in black and white not colour; I purchased the ""67"" cartridges (as written on the box), with the printer from JB Hifi. when I loaded them into the printer it said they were in compatible!! I loaded the smaller cartridges supplied and the printer accepted them.
Really unhappy with this new printer!!!",IPH,94,01-04-24 16:24,01-04-24 0:00,Others,0.142333491,pos,0.7766,Positive,Positive,Positive,Neutral,Neutral
380109467,HP Smart Tank 530 Wireless All-in-One,US,10,HPS Surveys,English,,,Supplies - Ink,Poseidon,Poseidon,HP Smart Tank 530 Wireless All-in-One,"I absolutely love my machine, the only issue that I do have is that I keep on getting an error regarding the black cartridge on the inside of the machine",CISS,30,16-04-24 9:16,01-04-24 0:00,Others,0.111111111,pos,0.4201,Positive,Positive,Positive,Positive,Positive
382458331,ENVY 6000 All-in-One Printer series,DE,1,HPS Surveys,German,,,Supplies - Ink,Obelisk,Vasari Yeti,HP ENVY 6032e All-in-One Printer,"I registered for HP+ by mistake. I only need hardware and no monitoring of my printing activities by HP. I buy ink when I need it and not on a subscription basis. I will cancel after the trial period. I don't know what consequences this will have for me at the moment. The product information for HP+ is poor and rather misleading, i.e. advertising.",IPH,64,23-04-24 8:30,01-04-24 0:00,"Customer experience & expectation, Instant Ink related",-0.2,pos,-0.886,Negative,Positive,Negative,Negative,Negative
